text,label
Setiap ingin pergi dan udah siap. Berturut-turut ada aja penghalangnya. Say sorry deh :( bikin mager~,Ringan
"Yang kejebak ujan, kejebak macet, atau lg mager di rumah, ayo teriak Houwooooh dua kali bareng @putishasty | #HEGARMANAH Houwooooh Houwooooh",Tidak Ada
"Semoga hujan deras semalam nggak bikin mager ya, karena pasukan pagi #Yourfriends In The Morning udah siap bikin pagimu seger! ;)",Ringan
Harii mager sedunia apalagi ujan #tarikselimut,Ringan
"Laper tapi ngantuk,mager deh jadi'y..",Ringan
"""Pane bikin beta gelisah... Pane bikin beta jatuh cinta... Pane parlente"" Ini syair lagu #AmbonManise #bongabonga banget #pelancongsosial",Tidak Ada
Request lagu yang bisa bikin kamu gak mager! Sekalian kirim salam dan absen nama sekolah/kampus/kantor kamu. Sms 08122011059. #SAPIPERAH,Tidak Ada
"Terimakasih partner mager sedunia di rumah jeki seharian,goodnight @angkinasih @yunitaaraya @ionaaulia",Tidak Ada
"@ulijandro heeh kmn lo hari ini, aku bosyan tp mager jg, lama2 kerumah lo aja nih gue bawa segunung dvd...",Ringan
Aey Dharti Na Ghabra Abhi Hum Zinda Hain Chaye Yeah Pal hai Mushkil Mager Hum Qaim Hain.,Ringan
ayo semangat sayang{}RT @Caesar_Demas: mager banget ka kampus,Tidak Ada
Good morning☀ Yak! kembali mager lagi ke sekolah.. *yawn*,Ringan
semangat ya kerjanya ;D RT @Emphiet_lerpe: #mendengarkan cowo mager @kisfmjakarta #OnTheRadio,Tidak Ada
"sekarang mah kebanyakan mager -_- dan males dancing seperti biasa, karna kondisi fisik terlalu lemah",Ringan
@MhmmdFaisal kaga dah mager lu bilangnya kemaleman,Tidak Ada
besok hari jumat tapi rasa senin #mager,Ringan
"Batre gue sampe lowbat tau-_- mager ahh:pRT @farichaaaa Stalker:p iya kalo gak di ping2in gak bangun haha,iya syng kesini ya:*RT @Viccent22",Tidak Ada
"@NilamArdianti iya nih aku mager ke netnya,msh di kamar nih ngendep,hauuufff-.-",Ringan
"""Setiap relationship itu gak selalu bahagia, tapi setiap relationship itu selalu berharga."" #MarioUUN #kecu #preek",Tidak Ada
"Ical memang beban bagi Golkar RT @Aktualco: ARB Jadi Capres, Penghalang Golkar Koalisi dengan PDIP",Tidak Ada
"Kadang2 sumber-sumber luar seperti lingkungan kerja, beban pikiran terlalu banyak atau masalah pasangan dan keluarga yang jadi sebab utama",Tidak Ada
"gak smua relationship berjalan bahagia... yg jelas relationship itu pasti berharga...""""",Tidak Ada
Tidak ada pembanding yg wajar utk hutang luar negeri yg jadi beban anak cucu hingga puluhan tahun @cuapolitik @taikbanteng @tutihand_,Tidak Ada
Lumayan beban tp mau gak mau hrs dijalanin. Bismillah aja..“@Anha_Willyanha: Kang @DennyCagur gmn sih rasanya jadi orang ganteng?,Tidak Ada
"Suka memendam perasaan dan beban emosi sendiri, sering jadi stress. Yuk coba lebih terbuka dan berdamai dengan diri sendiri. | @GraphoTips",Tidak Ada
Jangan jadi beban jangan jadi beban lupain lupain lupaaaiiiinn,Ringan
"@achmadchaedar bisa jadi, malware/virus bisa memberikan beban kerja yg tidak diperlukan pada sistem dan prosesor #TanyaIntel",Tidak Ada
"@romyabdillah yap, boleh jadi ada beban ke arah ke situ, ditambah Barca sebelumnya jg kalah.",Tidak Ada
"cari metode yang sesuai dengan diri kamu, kalo bisa di ganti supaya menyenangkan, jadi belajar bukan jadi beban. #ask @NidhaAlhak24",Tidak Ada
"Bagaimana mungkin beban jadi ringan, kalau kita tidak pernah menolong &amp; meringankan beban orang lain?",Tidak Ada
Pertambahan Jumlah Penduduk Jadi Beban Pemerintah - Tribun Medan,Ringan
Transfer Juan Mata adalah yang termahal yang pernah dibayarkan MU. Apakah itu jadi beban buat dia?,Tidak Ada
"Pertanyaan penting ""@agustinatyas: mas, honor saksi jadi beban APBN itu dasar hukumnya apa ya? Saya telusuri tapi ndak nemu.""",Ringan
"Oh, jadi sodetan/sudet itu jalur tembusan yg sengaja dibikin buat ngalihin sebagian beban air ke tempat yg lain, toh.",Tidak Ada
"#NewsBPN Beban Kuliah, Psikolog: Bisa Jadi",Tidak Ada
"pengen jadi anak kecil lagi rasanya, bisa bermain, tertawa tanpa punya beban pikiran apapun :)",Tidak Ada
"Semua beban kehidupan bisa diringankan dengan cara melepaskan, kecuali hutang. Hutang jadi ringan jika dibayar, bukan ngemplang! #wiRABUsaha",Tidak Ada
"Aku gak tau ketika aku salah,tapi yg aku tau kita bisa memperbaiki kesalahan apapun itu dan menjadikan pelajaran yg berharga.",Tidak Ada
Angkat Beban Bikin Postur Anak Jadi Kerdil?,Tidak Ada
ngerasa gagal gak bisa numbuhin kepercayaan buat kamu,Tidak Ada
"oke ya..yg mau merapat ke Gerebeg Mulud, gak usah bawa barang2 berharga. riskan karena banyak orang + berdesak-desakan juga.. #waspada",Tidak Ada
Masih aje nyalahin yg lain pdhl akibat diri sendiri ;),Tidak Ada
"Terus ini mau nyalahin diri sendiri lagi? yaelah, mau ngga mau. Hehehe",Tidak Ada
Kalo gini beban Adil Rami jadi berat ya.,Tidak Ada
"Berharap TNI/Polri Netral, Presiden: Pemilu Tidak Boleh Jadi Beban Rakyat",Ringan
Paolo Cannavaro Tak Mau Jadi Beban Napoli - | Mobile:,Ringan
"Kalo samasama berjuang, jarak sejauh apapun gak jadi beban ☺",Ringan
"Farhat Abbas : ""Sepatu Gue Lebih Berharga Dari Omongan Deddy Corbuzier Yang Gak Bermutu""",Tidak Ada
Sebagai anak pengajian sama ngerasa (sedikit) gagal. Masalah kaya gini aja gak tau :|,Tidak Ada
pengen jadi anak kecil yang pikirannya masih belum punya beban dan seneng-seneng terus :),Tidak Ada
"Jadi presiden itu, harus kuat ngangkat beban berat. Beban rakyat.",Tidak Ada
Pengen jadi anak kecil yang pikirannya masih belum punya beban dan seneng-seneng terus...gak kaya sekarang. :'),Tidak Ada
"11 Pengusaha Kecil pertama kali muncul di UU no 8 th 1983 dan dijelaskan ""mendorong pengembangan usaha kecil"". Jadi soal beban. #PMK197",Tidak Ada
"Pekerjaan itu bukan beban, itu tanggungjawab, dan pekerjaan bisa jadi juga kesempatan untuk menunjukan seberapa berkualitasnya dirimu. ~",Tidak Ada
pengen jadi anak kecil yang pikirannya masih belum punya beban dan seneng-seneng terus :),Tidak Ada
"Gagal Usaha langsung trauma, ngerasa ga punya takdir jadi pengusaha. Wajar kalo hidupnya gitu2 aja.",Tidak Ada
DPRD: Pemekaran Desa Baru Jangan jadi Beban Kabupetan,Tidak Ada
"Kalo udah suka ama kerjaan, liburan malah kadang jadi beban. Entah kenapa",Ringan
Jk ada muslim yg blm di murtadkan maka wajib bagi org Kristen yg jadi majikannya utk menimpakan beban yg amat berat &amp; menerornya #SANBENITO,Tidak Ada
Berlatih beban merupakan cara efektif untuk membentuk otot lengan Anda jadi lebih kencang. #TrainingFacts,Tidak Ada
Berlatih beban merupakan cara efektif untuk membentuk otot lengan Anda jadi lebih kencang &amp; tdk menggelambir. #TrainingFacts,Tidak Ada
"Perempuan gak bisa punya anak tuh sudah jadi beban paling psikologis, kok ya kamu tega menduakannya (dimadu)? Dan demi ngewe pula!",Ringan
"Ketika gagal km bakal ngerasa bener2 sendirian. Siapkan keluarga /ortu kamu utk jadi motivatornya, lebih ampuh ketimbang teman/pacar",Tidak Ada
LPI: Popularitas Ical Jadi Beban Golkar - via @tribunnews,Tidak Ada
Ical Dianggap Jadi Beban Golkar Pada Pemilu 2014,Ringan
"Kadang kita perlu beristirahat dari diri kita sendiri, jadi orang yang berbeda, menanggalkan semua beban dan menikmati apa adanya kita.",Tidak Ada
"Awalnya memang beban, tp bagi saya itu jadi porsi yg udh semestinya, karena masalah besar di jadikan untuk orang yang besar juga!",Tidak Ada
Sehingga bila kita menunda pada waktunya dijamin akan jadi beban untuk waktu yang lain,Ringan
Single itu ga ada beban &amp; ga jadi beban! #GerakanJombloGaTakutWeekend,Ringan
Semoga jadi motivasi RT @FransHS_ID: @goal_id kemungkinan sebagian pemain punya beban mental karena sebelumnya kalah dari Thailand.,Tidak Ada
"Pantes langit lagi sering mendung, kamunya cantik banget sih. Cerahnya matahari aja kalah, jelaslah dia minder~",Tidak Ada
"Kematian pasti datang kepada kita. Mendekat tanpa isyarat, menerjang tanpa penghalang, menghancurkan tanpa beban. Jadi siaplah menyambutnya.",Tidak Ada
"Tp kalo hrs beli sesuatu yg dibutuhkan, tp gak berharga khusus,tetap berpatokan utk membeli barang yg memuaskan,drpd menyesal kemudian hari.",Tidak Ada
"Masih pagi, harusnya gue masih tidur. Sebagai anak gaul, gue ngerasa gagal karna telah bangun pagi. :( @namapacar",Tidak Ada
"Padahal jadi pacar yang simpel-simpel santai aja enak loh, nggak nambahin beban hidup.",Tidak Ada
"I-Listeners, pernah gak anda nemuin barang berharga..tapi gak anda kembaliin ? #soresore",Tidak Ada
Ngerasa gagal dan langsung ngundurin diri. #respect lah sama Zola.,Tidak Ada
"3. Jadi kalau ada Interisti yang masih membahas Calciopoli, jelas mereka tidak tau BEBAN MORAL yang sedang ditanggung mantan Presiden mereka",Tidak Ada
"Jadi Fans JKT48 tuh udah Berat, duit abis buat ngidol, pengen foto bareng harus ngedit, salaman bayar. udah, jgn tambah beban mereka,kasian",Tidak Ada
"Namanya juga gandengan, kalo nggak jadi pengekor, ya jadi beban.",Ringan
"Sebelum nyalahin orang lain, ada baiknya kita koreksi dulu diri sendiri.",Tidak Ada
"Skrg HP gue ilang, gue gak dpt balesan serupa. Tp ttp ga blh blg gak adil. Bisa aja gue dibalas Tuhan dgn kesehatan. Lbh berharga.",Tidak Ada
"14. Kadang2 saya bepikir, lebih enak jadi orang biasa. Tidak pusing, tidak banyak beban, hidup santai dan ceria",Tidak Ada
"Kematian pasti datang kepada kita. Mendekat tanpa isyarat, menerjang tanpa penghalang, menghancurkan tanpa beban. Jadi siaplah menyambutnya.",Tidak Ada
Kuncinya adalah bagaimana sejarah disampaikan secara menarik pd peserta didik. Bukan malah jadi beban bagi peserta didik,Tidak Ada
"Makanya gak Heran betapa ""Berharga""nya seorang Jokowi bagi rakyat saat ini, metode sederhana blusukannya menjadikan dia pejabat Non Gengsi",Tidak Ada
Berlatih beban merupakan cara efektif untuk membentuk otot lengan Anda jadi lebih kencang. #TrainingFacts,Tidak Ada
Berlatih beban merupakan cara efektif untuk membentuk otot lengan Anda jadi lebih kencang. #TrainingFacts,Tidak Ada
"Lalu dengan mempertahankan subsidi maka beban jadi ringan?? IQ? ""@Gerindra: beban subsidi BBM pada ekonomi kita dapat menjadi sangat berat.""",Tidak Ada
Tolong jangan susahkan orang. Jangan jadi beban orang. Jadi manusia yang banyak memberi kudrat. Bukan menerima.,Ringan
"Kematian pasti datang kepada kita. Mendekat tanpa isyarat, menerjang tanpa penghalang, menghancurkan tanpa beban. Jadi siaplah menyambutnya.",Tidak Ada
rasanya aku ingin jadi anak kecil yang bisa tertawa lepas tanpa beban :),Tidak Ada
"Hal apa yang biasanya buat lo ngerasa ""GAGAL MOVE ON"" ??? Sammy - Pandji on #POPIKU SMS 081 511 103 103 Indovision Channel 508",Tidak Ada
"Ciri2 org ngerasa ad salah, tb2 kabur menghilang!!~ keg nya sih takut akting nya kebongkar, maklum cita2 jd seleb gagal sih LOL",Tidak Ada
40' Target Emas jangan jadi Beban lahhh!!! Come On ditunggu Militanmu!! Rawe2 Rantasss Kawannn,Ringan
"Bekerja, jangan mengeluh. Kalau mengeluh, beban kerja jadi makin bertambah. Selamat Hari Senin Tuips!",Tidak Ada
secara pembebanan pun tidak jauh berbeda koq: berapa rupiah yang mampu direalisasikan para PNS dalam 1 tahun? itu jadi beban kerja,Tidak Ada
"Gara gara Gengsi, adat dan Nafsu, Menikah jadi Susaah, Beban dan Mahal. Ayoo Introspeksi.",Tidak Ada
Tips Saat Pikiran Penuh Beban Agar Jadi Ringan,Tidak Ada
"@oliviahrynt Oke, aku suka kata-kata kamu. Mulai sekarang gak usah bahas kita, karena kita terlalu berharga dari sekedar kata-kata. :)",Tidak Ada
Semua masalah ini memberikan byk sekali pelajaran berharga yg gak akan pernah aku dpt di sekolah manapun ;),Tidak Ada
"Ngutangnya stlh punya anak malahan RT @dea27dea: Kalo belum siaap menikah jangan nikah dlu,daripada hrus ngutang Bank jadi Beban kan",Tidak Ada
"mending kangen yang nggak berbalas sih daripada kangen tapi gengsi. yang penting kan udah diungkapin, biar nggak jadi beban dan pikiran aja.",Ringan
"Mereka yg bersyukur pada Tuhan meski dalam cobaan, Tuhan akan ubah beban itu jadi berkah. Maka jagalah iman tetap di hatimu..",Tidak Ada
BUMD DKI Kok Malah Jadi Beban,Ringan
Jadi sebenarnya generasi sekarang lebih ingin diakui sebagai aset perusahaan ketimbang hanya sebagai beban ya.,Tidak Ada
"Eh,,, aduh,,, ih,,, @Om_Duda @andrelfvino Gak mungkin aku nyindir kamu, kamu terlalu berharga buatku #ciyeeh",Tidak Ada
`Beban Pikiran` Bikin Hidup Manusia Jadi Dinamis,Tidak Ada
"Jd peramal mungkin enak, bisa tau kejadian di masa depan atau masa lalu. Kl kata km nyenengin atau jadi beban? #SILIWANGI with @vinisteven",Tidak Ada
"@rchrissalim boleh juga tuh bro, jogging jadi salah satu pilihan warming up sebelum latihan beban.",Tidak Ada
SBY bisa jadi beban bagi Arsenal :) @savicali: Layak di cc SBY. :) RT @zuhairimisrawi: Ikhlas krn sdh 20 kali juara :),Tidak Ada
"@maulanaaida bisa jadi yang tanpa kegiatan menghasilkan, bahkan jadi beban orang lain",Tidak Ada
"Intinya kalau tidak mau profesional dan taat sumpah profesi, berhenti saja jadi dokter. Hanya beban bagi masyarakat @Rusdi_Ucok",Tidak Ada
"#dokter Jika kaum terdidik, juga dokter, lupa esensi ilmu maka ilmu itu justru jadi beban hidupnya ( كى لايكون عقله وعمله حجة فيزداد عقوبة)",Ringan
Jika profesi dokter sudah jd beban kalian. Sekalian berhenti jadi dokter utk selamanya saja. @okayudhistira @asbonbon,Tidak Ada
"Koalisi Parpol yang Semu, Cenderung Jadi Beban",Ringan
"""Lucu kalo ngeliat apa yang tadinya jadi beban bisa berubah jadi hadiah dari Tuhan."" - @demasryan #TNO",Tidak Ada
"Sadar diri emang nyakitin, iya yang awalnya semangat banget tapi pas udah liat diri sendiri kalo punya banyak kekurangan jadi minder. :)",Tidak Ada
"@Mirzahamam coba dengan pola menaikkan beban setiap set-nya bro.. misal set 1, 10kg naikkan set 2 jadi 14kg, set 3 jadi 18kg bro..",Tidak Ada
"17) Memiliki passive income selain memiliki bisnis sampingan,penting utk hari tua. Tentu Anda tidak ingin jadi beban utk anak2 bukan?",Tidak Ada
Gak pernah bisa memakai mug hadiah pernikahan dari @katanieke. Terlalu berharga jika terjadi kecelakaan...,Tidak Ada
"Nanti pasti ada gantinya. :) &gt;&gt; @antoniemasta Target karir gagal RT @swaragamafm: Cerita, yuk. Aku pernah ngerasa #putusasa karena___",Tidak Ada
"Makanya perlu banyak doa dari orang2 :) "" @ideanas: itulah resiko jadi orang populer :) makin populer makin berat beban &amp; tanggung jwb anda",Tidak Ada
"Menurut anda, barang berharga apa yg gak pantas digadaikan? Alasannya? Telp 021-72800858/72800886 #SoreSoreSeru",Tidak Ada
LO SEMUA NGGAK TAU SIH!! JADI KEREN ITU BEBAN! :(,Tidak Ada
"HITSSS PUOOLL!!! @GileLoeNjen: tugas pada numpuk blm kelar,klo ditemeni @1031genfmsby ngerjain tugas jadi ringan nggak ada beban loo :D",Tidak Ada
"Jangan gampang nyalahin orang lain atas kesalahan yang dibuat diri sendiri, berkaca pd diri dulu.. biar ga malu.",Tidak Ada
"""Sesuatu yang udah gak ada itu akan terasa lebih berharga"" - Love in Paris",Tidak Ada
@erlangga_id bunuh2an antara sunni-syiah sdh ada jauh sebelum ada negara AS berdiri. ndak usah nyalahin negeri lain. koreksi diri sendiri aj,Tidak Ada
"Jadi, jangan anggap skripsi sebagai beban. Anggaplah sebagai proses pendewasaan dan pembelajaran. Bersemangatlah mahasiswa tingkat akhir!",Tidak Ada
"Kalo udah jenuh sama pacar, ngelakuin apa aja bakal jadi beban.",Ringan
"Ibu,Ayah, maaf jika sampai detik ini aku masih saja jadi beban fikiran kalian,maaf belum bisa membahagiakan kalian,tunggu sampai aku sukses.",Tidak Ada
Beban jadi Ibu Fatmawati itu masih dirasakan Tika Bravani,Tidak Ada
@HotlenJo gue banget tuh. minder &amp; penyendiri..,Tidak Ada
Badan subur itu simbol sejahtera. Cewek memegang prinsip ini. Mereka ngerasa gagal kl belum berhasil bikin lakinya gendut. :\,Tidak Ada
"Bekerja, jangan mengeluh. Kalau mengeluh, beban kerja jadi makin bertambah.",Tidak Ada
Gw usahakan besok ga jadi beban .. @ivydoang @kwieophyta,Ringan
Eva Celia Bicara Popularitas dan Beban Jadi Anak Orang Terkenal,Tidak Ada
Eva Celia Bicara Popularitas dan Beban Jadi Anak Orang Terkenal via @wolipop,Tidak Ada
"Sedekah bukannya mengurangi, malah menambahi. Bakti bukannya jadi beban, malah membuat hidup terasa lebih ringan",Ringan
"""Pada banyak kasus krisis ekonomi,, manfaat pre dan ketika krisis 'diprivatisasi', sementara biaya krisis jadi beban publik.""",Ringan
"#ASahKata: Gak terlalu berharga tapi sering ilang. Buat diinjek-injek. Warna-warni. Ayo tebak katanya, Aslovers! :)",Tidak Ada
Benar agama; harta paling berharga adlh istri solehah “@dalangdigital: Gembel deh tuh si Fathanah. Tinggal isteri yg gak dirampas negara.”,Tidak Ada
Gak akan berharga jika gak ada kalian semua ({}) makasih atas Surpise'a yaa? Semua'a bikin gue seneng :) Happy Best Moment guys :*,Tidak Ada
@gentasat Mungkin karena mainnya jadi tanpa beban.,Tidak Ada
"Dari sisi beban utang? Ya. ""@ndorokakung: jadi kita malah lebih baik dibanding jepang, Jerman, dan Amerika kan?""",Tidak Ada
"@rayafahreza makanya nggak heran kalo jadi bitter, marah2 terus, nuding2 orang terus, di timeline pula. Maklumin aja. Beban hidupnya berat.",Tidak Ada
Berlatih beban merupakan cara efektif untuk membentuk otot lengan Anda jadi lebih kencang &amp; tdk menggelambir. #TrainingFacts,Tidak Ada
"Sering fake smile, untuk nyembunyiin rasa sedih gue.. Dan gamau jadi beban dimata temen-temen gue. #ketik2",Sedang
"@suryairham joging setelah latihan beban juga bisa jadi langkah coolingdown bro, luangkan 5-10menit jalan atau jogging",Tidak Ada
Kadang kadang aku rasa keseorangan Tak tahu nak mengadu dekat siapa Apa yang terbuku di hati Apa yang aku simpan Bertambah jadi beban,Ringan
"@amwidyou kamu beda emang mbak wid, wis langka. Aku kalo digituin jadi beban moral.",Ringan
Gaji dan Tunjangan PNS Selalu Jadi Beban Negara,Ringan
"Dea, 23 tahun, dari kecil dibesarin org tua angkat dan sampai sekarang belum berpenghasilan. Dea ngerasa gagal. Ada nasihat? #TNO",Tidak Ada
"Walaupun hanya sekelas ujicoba, Timnas juga butuh dukungan.. Dukungan suporter bisa jadi terror untuk lawan,skaligus jadi beban untuk Timnas",Ringan
Hatta dituduh ikut terlibat dlm pembunuhan Tan Malaka. Tuduhan dari sebelah kiri ini jadi beban pikiran Hatta berpuluh-puluh tahun.,Ringan
"Ronaldo ngerasa gagal, udah nembak berkali-kali. Begitupun juga dengan Messi, Messi juga ngerasa gagal.",Tidak Ada
Nggak foto. Minder soalnya tinggi banget. ._. RT @lizarahmawati: Ga ada foto jerapah koh?*nungguin*.. @aMrazing,Tidak Ada
"Intinya, kaya si gajah, org di sekitar kita ada yg ngerasa ga mampu melakukan sesuatu, padahal belum dicoba LAGI cuma gara2 pernah gagal.",Tidak Ada
@zonyflippers olahraga kardio yg jadi kombinasi latihan beban (sit up) bisa bantu pembentukan sixpackmu #LFact,Tidak Ada
"Sebelum nyalahin gue, coba deh elo introspeksi diri sendiri dulu",Tidak Ada
"""masa lalu tak perlu lagi jadi beban, bila tak sudi jadi pembantu."" - minke (tuh dengerin, move on sana!)",Ringan
"the perks of being an ambivert: sisi saya yang satu pede nyaris kepedean banget, sisi yang lain minder dan merasa rendah banget.",Tidak Ada
Jangan suka nyalahin diri sendiri. Diri kamu bukan lampu.,Tidak Ada
@Faisalgustian bareng cewek cantik bisa jadi moodbooster pas latihan beban nih bro :) Semangat,Tidak Ada
Berlatih beban merupakan cara efektif untuk membentuk otot lengan Anda jadi lebih kencang. #TrainingFacts,Tidak Ada
"@TVrombeng bener banget. Ayo, jangan minder buat angkat tangan dan @AngkatRaketmu utk Indonesia :) #IniBaruJuara",Tidak Ada
Usaha yg maksimal sekalipun tak berharga kalau diawal lo gak bisa ihklas.,Tidak Ada
"Mungkin kita gak ngrasa berharga,gak berarti dimata kita sendiri n orang lain,tp kita gak akan pernah kehilangan nilai kita sbg manusia #YOT",Tidak Ada
"Semua beban kehidupan bisa diringankan dengan cara melepaskannya, kecuali hutang. Hutang jadi ringan kalau dibayar, bukan ngemplang!",Tidak Ada
Berlatih beban merupakan cara efektif untuk membentuk otot lengan Anda jadi lebih kencang. #TrainingFacts,Tidak Ada
Kalo masa lalu terus dipikirin yang ada cuma bisa jadi beban :),Tidak Ada
"Sampah aja masih ada harganya kalo didaur ulang, lah elu? gak berharga banget~",Tidak Ada
"Mengeluh itu gak ada gunanya, malah bakal ngebuang waktu berharga yg lo punya",Tidak Ada
"Berlarut-larut dalam kesedihan gak baik, cuma bisa jadi beban doang :)",Ringan
"MUNGKINKAH euforia Timnas U-19 kemaren jadi beban tersendiri bagi Timnas senior malem ini yak?? Whatever, judulnya tetep #BantaiChina",Ringan
"kalo gak bisa ngurbanin sapi, ngurbanin foto mantan juga boleh gak yah... cuma itu yang paling berharga :'(",Tidak Ada
BERITA TERBARU --&gt; AES terus jadi beban kepada rakyat,Tidak Ada
beb tau gak? kamu itu harta plg berharga dlm hidupku. | wah makasi beb. :* | entar kalo aku gak punya duit kamu aku jual ya.,Tidak Ada
